model_id,recall,precision
rf_matched_flow_stats,0.6392785571142284,0.9825673533075329
rf_matched_flow_stats,0.6412825651302605,0.9825509238405614
rf_matched_flow_stats,0.6432865731462926,0.9824863110153403
rf_matched_flow_stats,0.6452905811623246,0.9824416032177136
rf_matched_flow_stats,0.6472945891783567,0.9824294182091393
rf_matched_flow_stats,0.6492985971943888,0.9824122897469655
rf_matched_flow_stats,0.6513026052104208,0.9823654752084039
rf_matched_flow_stats,0.6533066132264529,0.9823385090390728
rf_matched_flow_stats,0.655310621242485,0.9822797573247085
rf_matched_flow_stats,0.657314629258517,0.9822243442229232
rf_matched_flow_stats,0.6593186372745491,0.9821464706579046
rf_matched_flow_stats,0.6613226452905812,0.9820700953343658
rf_matched_flow_stats,0.6633266533066132,0.9819772648813344
rf_matched_flow_stats,0.6653306613226453,0.9818572916513635
rf_matched_flow_stats,0.6673346693386772,0.9817837570783955
rf_matched_flow_stats,0.6693386773547093,0.9817058470313184
rf_matched_flow_stats,0.6713426853707414,0.9816412135631751
rf_matched_flow_stats,0.6733466933867734,0.9813309735561465
rf_matched_flow_stats,0.6753507014028055,0.9812587194358217
rf_matched_flow_stats,0.6773547094188376,0.9807926632922307
rf_matched_flow_stats,0.6793587174348696,0.9807374536465232
rf_matched_flow_stats,0.6813627254509017,0.9803504614863959
rf_matched_flow_stats,0.6833667334669338,0.9803010172520662
rf_matched_flow_stats,0.6853707414829658,0.9802304534891093
rf_matched_flow_stats,0.6873747494989979,0.9802171489276257
rf_matched_flow_stats,0.68937875751503,0.9800478942094032
rf_matched_flow_stats,0.691382765531062,0.9798909241453668
rf_matched_flow_stats,0.6933867735470941,0.9797630724143047
rf_matched_flow_stats,0.6953907815631262,0.9795101379998697
rf_matched_flow_stats,0.6973947895791582,0.979236048442529
rf_matched_flow_stats,0.6993987975951903,0.9788283921878359
rf_matched_flow_stats,0.7014028056112224,0.9787415347398734
rf_matched_flow_stats,0.7034068136272544,0.9784766224291276
rf_matched_flow_stats,0.7054108216432865,0.9782648078660935
rf_matched_flow_stats,0.7074148296593186,0.9780882150970772
rf_matched_flow_stats,0.7094188376753506,0.977860891400444
rf_matched_flow_stats,0.7114228456913827,0.9774407120203169
rf_matched_flow_stats,0.7134268537074148,0.9768065607287123
rf_matched_flow_stats,0.7154308617234468,0.976673425852182
rf_matched_flow_stats,0.7174348697394789,0.9766094886849439
rf_matched_flow_stats,0.719438877755511,0.9765957996754617
rf_matched_flow_stats,0.721442885771543,0.9764781929126588
